SHEMAROO,Shemaroo Entertainment Limited,<option value=',>,</option>,<option value='SHEMAROO|Shemaroo Entertainment Limited'>Shemaroo Entertainment Limited</option>
SHILPAMED,Shilpa Medicare Limited,<option value=',>,</option>,<option value='SHILPAMED|Shilpa Medicare Limited'>Shilpa Medicare Limited</option>
SHILPI,Shilpi Cable Technologies Limited,<option value=',>,</option>,<option value='SHILPI|Shilpi Cable Technologies Limited'>Shilpi Cable Technologies Limited</option>
SHIRPUR-G,Shirpur Gold Refinery Limited,<option value=',>,</option>,<option value='SHIRPUR-G|Shirpur Gold Refinery Limited'>Shirpur Gold Refinery Limited</option>
SHIVAMAUTO,Shivam Autotech Limited,<option value=',>,</option>,<option value='SHIVAMAUTO|Shivam Autotech Limited'>Shivam Autotech Limited</option>
SHIVTEX,Shiva Texyarn Limited,<option value=',>,</option>,<option value='SHIVTEX|Shiva Texyarn Limited'>Shiva Texyarn Limited</option>
SHK,S H Kelkar and Company Limited,<option value=',>,</option>,<option value='SHK|S H Kelkar and Company Limited'>S H Kelkar and Company Limited</option>
SHOPERSTOP,Shoppers Stop Limited,<option value=',>,</option>,<option value='SHOPERSTOP|Shoppers Stop Limited'>Shoppers Stop Limited</option>
SHREECEM,Shree Cements Limited,<option value=',>,</option>,<option value='SHREECEM|Shree Cements Limited'>Shree Cements Limited</option>
SHREEPUSHK,Shree Pushkar Chemicals  &#38;  Fertilisers Limited,<option value=',>,</option>,<option value='SHREEPUSHK|Shree Pushkar Chemicals  &#38;  Fertilisers Limited'>Shree Pushkar Chemicals  &#38;  Fertilisers Limited</option>
SHREERAMA,Shree Rama Multi-Tech Limited,<option value=',>,</option>,<option value='SHREERAMA|Shree Rama Multi-Tech Limited'>Shree Rama Multi-Tech Limited</option>
SHREYANIND,Shreyans Industries Limited,<option value=',>,</option>,<option value='SHREYANIND|Shreyans Industries Limited'>Shreyans Industries Limited</option>
SHREYAS,Shreyas Shipping  &#38;  Logistics Limited,<option value=',>,</option>,<option value='SHREYAS|Shreyas Shipping  &#38;  Logistics Limited'>Shreyas Shipping  &#38;  Logistics Limited</option>
SHRIPISTON,Shriram Pistons  &#38;  Rings Limited,<option value=',>,</option>,<option value='SHRIPISTON|Shriram Pistons  &#38;  Rings Limited'>Shriram Pistons  &#38;  Rings Limited</option>
SHRIRAMCIT,Shriram City Union Finance Limited,<option value=',>,</option>,<option value='SHRIRAMCIT|Shriram City Union Finance Limited'>Shriram City Union Finance Limited</option>
SHRIRAMEPC,Shriram EPC Limited,<option value=',>,</option>,<option value='SHRIRAMEPC|Shriram EPC Limited'>Shriram EPC Limited</option>
SHYAMCENT,Shyam Century Ferrous Limited,<option value=',>,</option>,<option value='SHYAMCENT|Shyam Century Ferrous Limited'>Shyam Century Ferrous Limited</option>
SHYAMTEL,Shyam Telecom Limited,<option value=',>,</option>,<option value='SHYAMTEL|Shyam Telecom Limited'>Shyam Telecom Limited</option>
SICAGEN,Sicagen India Limited,<option value=',>,</option>,<option value='SICAGEN|Sicagen India Limited'>Sicagen India Limited</option>
SICAL,Sical Logistics Limited,<option value=',>,</option>,<option value='SICAL|Sical Logistics Limited'>Sical Logistics Limited</option>
SIEMENS,Siemens Limited,<option value=',>,</option>,<option value='SIEMENS|Siemens Limited'>Siemens Limited</option>
SIGNET,Signet Industries Limited,<option value=',>,</option>,<option value='SIGNET|Signet Industries Limited'>Signet Industries Limited</option>
SIL,Standard Industries Limited,<option value=',>,</option>,<option value='SIL|Standard Industries Limited'>Standard Industries Limited</option>
SILINV,SIL Investments Limited,<option value=',>,</option>,<option value='SILINV|SIL Investments Limited'>SIL Investments Limited</option>
SIMBHALS,Simbhaoli Sugars Limited,<option value=',>,</option>,<option value='SIMBHALS|Simbhaoli Sugars Limited'>Simbhaoli Sugars Limited</option>
SIMPLEX,Simplex Projects Limited,<option value=',>,</option>,<option value='SIMPLEX|Simplex Projects Limited'>Simplex Projects Limited</option>
SIMPLEXINF,Simplex Infrastructures Limited,<option value=',>,</option>,<option value='SIMPLEXINF|Simplex Infrastructures Limited'>Simplex Infrastructures Limited</option>
SINTEX,Sintex Industries Limited,<option value=',>,</option>,<option value='SINTEX|Sintex Industries Limited'>Sintex Industries Limited</option>
SIS,Security and Intelligence Services (India) Limited,<option value=',>,</option>,<option value='SIS|Security and Intelligence Services (India) Limited'>Security and Intelligence Services (India) Limited</option>
SITASHREE,Sita Shree Food Products Limited,<option value=',>,</option>,<option value='SITASHREE|Sita Shree Food Products Limited'>Sita Shree Food Products Limited</option>
SITINET,Siti Networks Limited,<option value=',>,</option>,<option value='SITINET|Siti Networks Limited'>Siti Networks Limited</option>
SIYSIL,Siyaram Silk Mills Limited,<option value=',>,</option>,<option value='SIYSIL|Siyaram Silk Mills Limited'>Siyaram Silk Mills Limited</option>
SJVN,SJVN Limited,<option value=',>,</option>,<option value='SJVN|SJVN Limited'>SJVN Limited</option>
SKFINDIA,SKF India Limited,<option value=',>,</option>,<option value='SKFINDIA|SKF India Limited'>SKF India Limited</option>
SKIL,SKIL Infrastructure Limited,<option value=',>,</option>,<option value='SKIL|SKIL Infrastructure Limited'>SKIL Infrastructure Limited</option>
SKIPPER,Skipper Limited,<option value=',>,</option>,<option value='SKIPPER|Skipper Limited'>Skipper Limited</option>
SKMEGGPROD,SKM Egg Products Export (India) Limited,<option value=',>,</option>,<option value='SKMEGGPROD|SKM Egg Products Export (India) Limited'>SKM Egg Products Export (India) Limited</option>
SMARTLINK,Smartlink Network Systems Limited,<option value=',>,</option>,<option value='SMARTLINK|Smartlink Network Systems Limited'>Smartlink Network Systems Limited</option>
SMLISUZU,SML Isuzu Limited,<option value=',>,</option>,<option value='SMLISUZU|SML Isuzu Limited'>SML Isuzu Limited</option>
SMPL,Splendid Metal Products Limited,<option value=',>,</option>,<option value='SMPL|Splendid Metal Products Limited'>Splendid Metal Products Limited</option>
SMSLIFE,SMS Lifesciences India Limited,<option value=',>,</option>,<option value='SMSLIFE|SMS Lifesciences India Limited'>SMS Lifesciences India Limited</option>
SMSPHARMA,SMS Pharmaceuticals Limited,<option value=',>,</option>,<option value='SMSPHARMA|SMS Pharmaceuticals Limited'>SMS Pharmaceuticals Limited</option>
SNOWMAN,Snowman Logistics Limited,<option value=',>,</option>,<option value='SNOWMAN|Snowman Logistics Limited'>Snowman Logistics Limited</option>
SOBHA,Sobha Limited,<option value=',>,</option>,<option value='SOBHA|Sobha Limited'>Sobha Limited</option>
SOLARINDS,Solar Industries India Limited,<option value=',>,</option>,<option value='SOLARINDS|Solar Industries India Limited'>Solar Industries India Limited</option>
SOMANYCERA,Somany Ceramics Limited,<option value=',>,</option>,<option value='SOMANYCERA|Somany Ceramics Limited'>Somany Ceramics Limited</option>
SOMATEX,Soma Textiles  &#38;  Industries Limited,<option value=',>,</option>,<option value='SOMATEX|Soma Textiles  &#38;  Industries Limited'>Soma Textiles  &#38;  Industries Limited</option>
SOMICONVEY,Somi Conveyor Beltings Limited,<option value=',>,</option>,<option value='SOMICONVEY|Somi Conveyor Beltings Limited'>Somi Conveyor Beltings Limited</option>
SONASTEER,Sona Koyo Steering Systems Limited,<option value=',>,</option>,<option value='SONASTEER|Sona Koyo Steering Systems Limited'>Sona Koyo Steering Systems Limited</option>
SONATSOFTW,Sonata Software Limited,<option value=',>,</option>,<option value='SONATSOFTW|Sonata Software Limited'>Sonata Software Limited</option>
SORILHOLD,SORIL Holdings and Ventures Limited,<option value=',>,</option>,<option value='SORILHOLD|SORIL Holdings and Ventures Limited'>SORIL Holdings and Ventures Limited</option>
SORILINFRA,SORIL Infra Resources Limited,<option value=',>,</option>,<option value='SORILINFRA|SORIL Infra Resources Limited'>SORIL Infra Resources Limited</option>
SOTL,Savita Oil Technologies Limited,<option value=',>,</option>,<option value='SOTL|Savita Oil Technologies Limited'>Savita Oil Technologies Limited</option>
SOUTHBANK,The South Indian Bank Limited,<option value=',>,</option>,<option value='SOUTHBANK|The South Indian Bank Limited'>The South Indian Bank Limited</option>
SPAL,S. P. Apparels Limited,<option value=',>,</option>,<option value='SPAL|S. P. Apparels Limited'>S. P. Apparels Limited</option>
SPARC,Sun Pharma Advanced Research Company Limited,<option value=',>,</option>,<option value='SPARC|Sun Pharma Advanced Research Company Limited'>Sun Pharma Advanced Research Company Limited</option>
SPECIALITY,Speciality Restaurants Limited,<option value=',>,</option>,<option value='SPECIALITY|Speciality Restaurants Limited'>Speciality Restaurants Limited</option>
SPENTEX,Spentex Industries Limited,<option value=',>,</option>,<option value='SPENTEX|Spentex Industries Limited'>Spentex Industries Limited</option>
SPHEREGSL,Sphere Global Services Limited,<option value=',>,</option>,<option value='SPHEREGSL|Sphere Global Services Limited'>Sphere Global Services Limited</option>
SPIC,Southern Petrochemicals Industries Corporation  Limited,<option value=',>,</option>,<option value='SPIC|Southern Petrochemicals Industries Corporation  Limited'>Southern Petrochemicals Industries Corporation  Limited</option>
SPICEMOBI,Spice Mobility Limited,<option value=',>,</option>,<option value='SPICEMOBI|Spice Mobility Limited'>Spice Mobility Limited</option>
SPLIL,SPL Industries Limited,<option value=',>,</option>,<option value='SPLIL|SPL Industries Limited'>SPL Industries Limited</option>
SPMLINFRA,SPML Infra Limited,<option value=',>,</option>,<option value='SPMLINFRA|SPML Infra Limited'>SPML Infra Limited</option>
SPTL,Sintex Plastics Technology Limited,<option value=',>,</option>,<option value='SPTL|Sintex Plastics Technology Limited'>Sintex Plastics Technology Limited</option>
SPYL,Shekhawati Poly-Yarn Limited,<option value=',>,</option>,<option value='SPYL|Shekhawati Poly-Yarn Limited'>Shekhawati Poly-Yarn Limited</option>
SQSBFSI,SQS India BFSI Limited,<option value=',>,</option>,<option value='SQSBFSI|SQS India BFSI Limited'>SQS India BFSI Limited</option>
SREEL,Sreeleathers Limited,<option value=',>,</option>,<option value='SREEL|Sreeleathers Limited'>Sreeleathers Limited</option>
SREINFRA,SREI Infrastructure Finance Limited,<option value=',>,</option>,<option value='SREINFRA|SREI Infrastructure Finance Limited'>SREI Infrastructure Finance Limited</option>
SRF,SRF Limited,<option value=',>,</option>,<option value='SRF|SRF Limited'>SRF Limited</option>
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,<option value=',>,</option>,<option value='SRHHYPOLTD|Sree Rayalaseema Hi-Strength Hypo Limited'>Sree Rayalaseema Hi-Strength Hypo Limited</option>
SRIPIPES,Srikalahasthi Pipes Limited,<option value=',>,</option>,<option value='SRIPIPES|Srikalahasthi Pipes Limited'>Srikalahasthi Pipes Limited</option>
SRSLTD,SRS Limited,<option value=',>,</option>,<option value='SRSLTD|SRS Limited'>SRS Limited</option>
SRTRANSFIN,Shriram Transport Finance Company Limited,<option value=',>,</option>,<option value='SRTRANSFIN|Shriram Transport Finance Company Limited'>Shriram Transport Finance Company Limited</option>
SSWL,Steel Strips Wheels Limited,<option value=',>,</option>,<option value='SSWL|Steel Strips Wheels Limited'>Steel Strips Wheels Limited</option>
STAMPEDE,Stampede Capital Limited,<option value=',>,</option>,<option value='STAMPEDE|Stampede Capital Limited'>Stampede Capital Limited</option>
STAR,Strides Shasun Limited,<option value=',>,</option>,<option value='STAR|Strides Shasun Limited'>Strides Shasun Limited</option>
STARCEMENT,Star Cement Limited,<option value=',>,</option>,<option value='STARCEMENT|Star Cement Limited'>Star Cement Limited</option>
STARPAPER,Star Paper Mills Limited,<option value=',>,</option>,<option value='STARPAPER|Star Paper Mills Limited'>Star Paper Mills Limited</option>
STCINDIA,The State Trading Corporation of India Limited,<option value=',>,</option>,<option value='STCINDIA|The State Trading Corporation of India Limited'>The State Trading Corporation of India Limited</option>
STEELXIND,STEEL EXCHANGE INDIA LIMITED,<option value=',>,</option>,<option value='STEELXIND|STEEL EXCHANGE INDIA LIMITED'>STEEL EXCHANGE INDIA LIMITED</option>
STEL,Stel Holdings Limited,<option value=',>,</option>,<option value='STEL|Stel Holdings Limited'>Stel Holdings Limited</option>
STERLINBIO,Sterling Biotech Limited,<option value=',>,</option>,<option value='STERLINBIO|Sterling Biotech Limited'>Sterling Biotech Limited</option>
STERTOOLS,Sterling Tools Limited,<option value=',>,</option>,<option value='STERTOOLS|Sterling Tools Limited'>Sterling Tools Limited</option>
STINDIA,STI India Limited,<option value=',>,</option>,<option value='STINDIA|STI India Limited'>STI India Limited</option>
STRTECH,Sterlite Technologies Limited,<option value=',>,</option>,<option value='STRTECH|Sterlite Technologies Limited'>Sterlite Technologies Limited</option>
SUBEX,Subex Limited,<option value=',>,</option>,<option value='SUBEX|Subex Limited'>Subex Limited</option>
SUBROS,Subros Limited,<option value=',>,</option>,<option value='SUBROS|Subros Limited'>Subros Limited</option>
SUDARSCHEM,Sudarshan Chemical Industries Limited,<option value=',>,</option>,<option value='SUDARSCHEM|Sudarshan Chemical Industries Limited'>Sudarshan Chemical Industries Limited</option>
SUJANAUNI,Sujana Universal Industries Limited,<option value=',>,</option>,<option value='SUJANAUNI|Sujana Universal Industries Limited'>Sujana Universal Industries Limited</option>
SUMEETINDS,Sumeet Industries Limited,<option value=',>,</option>,<option value='SUMEETINDS|Sumeet Industries Limited'>Sumeet Industries Limited</option>
SUMMITSEC,Summit Securities Limited,<option value=',>,</option>,<option value='SUMMITSEC|Summit Securities Limited'>Summit Securities Limited</option>
SUNCLAYLTD,Sundaram Clayton Limited,<option value=',>,</option>,<option value='SUNCLAYLTD|Sundaram Clayton Limited'>Sundaram Clayton Limited</option>
SUNDARAM,Sundaram Multi Pap Limited,<option value=',>,</option>,<option value='SUNDARAM|Sundaram Multi Pap Limited'>Sundaram Multi Pap Limited</option>
SUNDARMFIN,Sundaram Finance Limited,<option value=',>,</option>,<option value='SUNDARMFIN|Sundaram Finance Limited'>Sundaram Finance Limited</option>
SUNDRMBRAK,Sundaram Brake Linings Limited,<option value=',>,</option>,<option value='SUNDRMBRAK|Sundaram Brake Linings Limited'>Sundaram Brake Linings Limited</option>
SUNDRMFAST,Sundram Fasteners Limited,<option value=',>,</option>,<option value='SUNDRMFAST|Sundram Fasteners Limited'>Sundram Fasteners Limited</option>
SUNFLAG,Sunflag Iron And Steel Company Limited,<option value=',>,</option>,<option value='SUNFLAG|Sunflag Iron And Steel Company Limited'>Sunflag Iron And Steel Company Limited</option>
SUNILHITEC,Sunil Hitech Engineers Limited,<option value=',>,</option>,<option value='SUNILHITEC|Sunil Hitech Engineers Limited'>Sunil Hitech Engineers Limited</option>
SUNPHARMA,Sun Pharmaceutical Industries Limited,<option value=',>,</option>,<option value='SUNPHARMA|Sun Pharmaceutical Industries Limited'>Sun Pharmaceutical Industries Limited</option>
SUNTECK,Sunteck Realty Limited,<option value=',>,</option>,<option value='SUNTECK|Sunteck Realty Limited'>Sunteck Realty Limited</option>
SUNTV,Sun TV Network Limited,<option value=',>,</option>,<option value='SUNTV|Sun TV Network Limited'>Sun TV Network Limited</option>
SUPERHOUSE,Superhouse Limited,<option value=',>,</option>,<option value='SUPERHOUSE|Superhouse Limited'>Superhouse Limited</option>
SUPERSPIN,Super Spinning Mills Limited,<option value=',>,</option>,<option value='SUPERSPIN|Super Spinning Mills Limited'>Super Spinning Mills Limited</option>
SUPPETRO,Supreme Petrochem Limited,<option value=',>,</option>,<option value='SUPPETRO|Supreme Petrochem Limited'>Supreme Petrochem Limited</option>
SUPRAJIT,Suprajit Engineering Limited,<option value=',>,</option>,<option value='SUPRAJIT|Suprajit Engineering Limited'>Suprajit Engineering Limited</option>
SUPREMEIND,Supreme Industries Limited,<option value=',>,</option>,<option value='SUPREMEIND|Supreme Industries Limited'>Supreme Industries Limited</option>
SUPREMEINF,Supreme Infrastructure India Limited,<option value=',>,</option>,<option value='SUPREMEINF|Supreme Infrastructure India Limited'>Supreme Infrastructure India Limited</option>
SUPREMETEX,Supreme Tex Mart Limited,<option value=',>,</option>,<option value='SUPREMETEX|Supreme Tex Mart Limited'>Supreme Tex Mart Limited</option>
SURANACORP,Surana Corporation Limited,<option value=',>,</option>,<option value='SURANACORP|Surana Corporation Limited'>Surana Corporation Limited</option>
SURANAIND,Surana Industries Limited,<option value=',>,</option>,<option value='SURANAIND|Surana Industries Limited'>Surana Industries Limited</option>
SURANASOL,Surana Solar Limited,<option value=',>,</option>,<option value='SURANASOL|Surana Solar Limited'>Surana Solar Limited</option>
SURANAT&P,Surana Telecom and Power Limited,<option value=',>,</option>,<option value='SURANAT&P|Surana Telecom and Power Limited'>Surana Telecom and Power Limited</option>
SURYALAXMI,Suryalakshmi Cotton Mills Limited,<option value=',>,</option>,<option value='SURYALAXMI|Suryalakshmi Cotton Mills Limited'>Suryalakshmi Cotton Mills Limited</option>
SURYAROSNI,Surya Roshni Limited,<option value=',>,</option>,<option value='SURYAROSNI|Surya Roshni Limited'>Surya Roshni Limited</option>
SUTLEJTEX,Sutlej Textiles and Industries Limited,<option value=',>,</option>,<option value='SUTLEJTEX|Sutlej Textiles and Industries Limited'>Sutlej Textiles and Industries Limited</option>
SUVEN,Suven Life Sciences Limited,<option value=',>,</option>,<option value='SUVEN|Suven Life Sciences Limited'>Suven Life Sciences Limited</option>
SUZLON,Suzlon Energy Limited,<option value=',>,</option>,<option value='SUZLON|Suzlon Energy Limited'>Suzlon Energy Limited</option>
SWANENERGY,Swan Energy Limited,<option value=',>,</option>,<option value='SWANENERGY|Swan Energy Limited'>Swan Energy Limited</option>
SWARAJENG,Swaraj Engines Limited,<option value=',>,</option>,<option value='SWARAJENG|Swaraj Engines Limited'>Swaraj Engines Limited</option>
SWELECTES,Swelect Energy Systems Limited,<option value=',>,</option>,<option value='SWELECTES|Swelect Energy Systems Limited'>Swelect Energy Systems Limited</option>
SYMPHONY,Symphony Limited,<option value=',>,</option>,<option value='SYMPHONY|Symphony Limited'>Symphony Limited</option>
SYNCOM,Syncom Healthcare Limited,<option value=',>,</option>,<option value='SYNCOM|Syncom Healthcare Limited'>Syncom Healthcare Limited</option>
SYNDIBANK,Syndicate Bank,<option value=',>,</option>,<option value='SYNDIBANK|Syndicate Bank'>Syndicate Bank</option>
SYNGENE,Syngene International Limited,<option value=',>,</option>,<option value='SYNGENE|Syngene International Limited'>Syngene International Limited</option>
TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,<option value=',>,</option>,<option value='TAINWALCHM|Tainwala Chemical and Plastic (I) Limited'>Tainwala Chemical and Plastic (I) Limited</option>
TAJGVK,Taj GVK Hotels  &#38;  Resorts Limited,<option value=',>,</option>,<option value='TAJGVK|Taj GVK Hotels  &#38;  Resorts Limited'>Taj GVK Hotels  &#38;  Resorts Limited</option>
TAKE,Take Solutions Limited,<option value=',>,</option>,<option value='TAKE|Take Solutions Limited'>Take Solutions Limited</option>
TALBROAUTO,Talbros Automotive Components Limited,<option value=',>,</option>,<option value='TALBROAUTO|Talbros Automotive Components Limited'>Talbros Automotive Components Limited</option>
TALWALKARS,Talwalkars Better Value Fitness Limited,<option value=',>,</option>,<option value='TALWALKARS|Talwalkars Better Value Fitness Limited'>Talwalkars Better Value Fitness Limited</option>
TANLA,Tanla Solutions Limited,<option value=',>,</option>,<option value='TANLA|Tanla Solutions Limited'>Tanla Solutions Limited</option>
TANTIACONS,Tantia Constructions Limited,<option value=',>,</option>,<option value='TANTIACONS|Tantia Constructions Limited'>Tantia Constructions Limited</option>
TARAJEWELS,Tara Jewels Limited,<option value=',>,</option>,<option value='TARAJEWELS|Tara Jewels Limited'>Tara Jewels Limited</option>
TARAPUR,Tarapur Transformers Limited,<option value=',>,</option>,<option value='TARAPUR|Tarapur Transformers Limited'>Tarapur Transformers Limited</option>
TARMAT,Tarmat Limited,<option value=',>,</option>,<option value='TARMAT|Tarmat Limited'>Tarmat Limited</option>
TASTYBITE,Tasty Bite Eatables Limited,<option value=',>,</option>,<option value='TASTYBITE|Tasty Bite Eatables Limited'>Tasty Bite Eatables Limited</option>
TATACHEM,Tata Chemicals Limited,<option value=',>,</option>,<option value='TATACHEM|Tata Chemicals Limited'>Tata Chemicals Limited</option>
TATACHEM,Tata Chemicals Limited,<option value=',>,</option>,<option value='TATACHEM|Tata Chemicals Limited'>Tata Chemicals Limited</option>
TATACOFFEE,Tata Coffee Limited,<option value=',>,</option>,<option value='TATACOFFEE|Tata Coffee Limited'>Tata Coffee Limited</option>
TATACOMM,Tata Communications Limited,<option value=',>,</option>,<option value='TATACOMM|Tata Communications Limited'>Tata Communications Limited</option>
TATAELXSI,Tata Elxsi Limited,<option value=',>,</option>,<option value='TATAELXSI|Tata Elxsi Limited'>Tata Elxsi Limited</option>
TATAGLOBAL,Tata Global Beverages Limited,<option value=',>,</option>,<option value='TATAGLOBAL|Tata Global Beverages Limited'>Tata Global Beverages Limited</option>
TATAINVEST,Tata Investment Corporation Limited,<option value=',>,</option>,<option value='TATAINVEST|Tata Investment Corporation Limited'>Tata Investment Corporation Limited</option>
TATAMETALI,Tata Metaliks Limited,<option value=',>,</option>,<option value='TATAMETALI|Tata Metaliks Limited'>Tata Metaliks Limited</option>
TATAMOTORS,Tata Motors Limited,<option value=',>,</option>,<option value='TATAMOTORS|Tata Motors Limited'>Tata Motors Limited</option>
TATAMTRDVR,Tata Motors Limited,<option value=',>,</option>,<option value='TATAMTRDVR|Tata Motors Limited'>Tata Motors Limited</option>
TATAPOWER,Tata Power Company Limited,<option value=',>,</option>,<option value='TATAPOWER|Tata Power Company Limited'>Tata Power Company Limited</option>
TATASPONGE,Tata Sponge Iron Limited,<option value=',>,</option>,<option value='TATASPONGE|Tata Sponge Iron Limited'>Tata Sponge Iron Limited</option>
TATASTEEL,Tata Steel Limited,<option value=',>,</option>,<option value='TATASTEEL|Tata Steel Limited'>Tata Steel Limited</option>
TBZ,Tribhovandas Bhimji Zaveri Limited,<option value=',>,</option>,<option value='TBZ|Tribhovandas Bhimji Zaveri Limited'>Tribhovandas Bhimji Zaveri Limited</option>
TCI,Transport Corporation of India Limited,<option value=',>,</option>,<option value='TCI|Transport Corporation of India Limited'>Transport Corporation of India Limited</option>
TCIDEVELOP,TCI Developers Limited,<option value=',>,</option>,<option value='TCIDEVELOP|TCI Developers Limited'>TCI Developers Limited</option>
TCIEXP,TCI Express Limited,<option value=',>,</option>,<option value='TCIEXP|TCI Express Limited'>TCI Express Limited</option>
TCIFINANCE,TCI Finance Limited,<option value=',>,</option>,<option value='TCIFINANCE|TCI Finance Limited'>TCI Finance Limited</option>
TCS,Tata Consultancy Services Limited,<option value=',>,</option>,<option value='TCS|Tata Consultancy Services Limited'>Tata Consultancy Services Limited</option>
TDPOWERSYS,TD Power Systems Limited,<option value=',>,</option>,<option value='TDPOWERSYS|TD Power Systems Limited'>TD Power Systems Limited</option>
TEAMLEASE,Teamlease Services Limited,<option value=',>,</option>,<option value='TEAMLEASE|Teamlease Services Limited'>Teamlease Services Limited</option>
TECHIN,Techindia Nirman Limited,<option value=',>,</option>,<option value='TECHIN|Techindia Nirman Limited'>Techindia Nirman Limited</option>
TECHM,Tech Mahindra Limited,<option value=',>,</option>,<option value='TECHM|Tech Mahindra Limited'>Tech Mahindra Limited</option>
TECHNO,Techno Electric  &#38;  Engineering Company Limited,<option value=',>,</option>,<option value='TECHNO|Techno Electric  &#38;  Engineering Company Limited'>Techno Electric  &#38;  Engineering Company Limited</option>
TECHNOFAB,Technofab Engineering Limited,<option value=',>,</option>,<option value='TECHNOFAB|Technofab Engineering Limited'>Technofab Engineering Limited</option>
TEJASNET,Tejas Networks Limited,<option value=',>,</option>,<option value='TEJASNET|Tejas Networks Limited'>Tejas Networks Limited</option>
TERASOFT,Tera Software Limited,<option value=',>,</option>,<option value='TERASOFT|Tera Software Limited'>Tera Software Limited</option>
TEXINFRA,Texmaco Infrastructure  &#38;  Holdings Limited,<option value=',>,</option>,<option value='TEXINFRA|Texmaco Infrastructure  &#38;  Holdings Limited'>Texmaco Infrastructure  &#38;  Holdings Limited</option>
TEXMOPIPES,Texmo Pipes and Products Limited,<option value=',>,</option>,<option value='TEXMOPIPES|Texmo Pipes and Products Limited'>Texmo Pipes and Products Limited</option>
TEXRAIL,Texmaco Rail  &#38;  Engineering Limited,<option value=',>,</option>,<option value='TEXRAIL|Texmaco Rail  &#38;  Engineering Limited'>Texmaco Rail  &#38;  Engineering Limited</option>
TFCILTD,Tourism Finance Corporation of India Limited,<option value=',>,</option>,<option value='TFCILTD|Tourism Finance Corporation of India Limited'>Tourism Finance Corporation of India Limited</option>
TFL,Transwarranty Finance Limited,<option value=',>,</option>,<option value='TFL|Transwarranty Finance Limited'>Transwarranty Finance Limited</option>
TGBHOTELS,TGB Banquets And Hotels Limited,<option value=',>,</option>,<option value='TGBHOTELS|TGB Banquets And Hotels Limited'>TGB Banquets And Hotels Limited</option>
THANGAMAYL,Thangamayil Jewellery Limited,<option value=',>,</option>,<option value='THANGAMAYL|Thangamayil Jewellery Limited'>Thangamayil Jewellery Limited</option>
THEMISMED,Themis Medicare Limited,<option value=',>,</option>,<option value='THEMISMED|Themis Medicare Limited'>Themis Medicare Limited</option>
THERMAX,Thermax Limited,<option value=',>,</option>,<option value='THERMAX|Thermax Limited'>Thermax Limited</option>
THIRUSUGAR,Thiru Arooran Sugars Limited,<option value=',>,</option>,<option value='THIRUSUGAR|Thiru Arooran Sugars Limited'>Thiru Arooran Sugars Limited</option>
THOMASCOOK,Thomas Cook  (India)  Limited,<option value=',>,</option>,<option value='THOMASCOOK|Thomas Cook  (India)  Limited'>Thomas Cook  (India)  Limited</option>
THOMASCOTT,Thomas Scott (India) Limited,<option value=',>,</option>,<option value='THOMASCOTT|Thomas Scott (India) Limited'>Thomas Scott (India) Limited</option>
THYROCARE,Thyrocare Technologies Limited,<option value=',>,</option>,<option value='THYROCARE|Thyrocare Technologies Limited'>Thyrocare Technologies Limited</option>
TI,Tilaknagar Industries Limited,<option value=',>,</option>,<option value='TI|Tilaknagar Industries Limited'>Tilaknagar Industries Limited</option>
TIDEWATER,Tide Water Oil Company (India) Limited,<option value=',>,</option>,<option value='TIDEWATER|Tide Water Oil Company (India) Limited'>Tide Water Oil Company (India) Limited</option>
TIFIN,TI Financial Holdings Limited,<option value=',>,</option>,<option value='TIFIN|TI Financial Holdings Limited'>TI Financial Holdings Limited</option>
TIIL,Technocraft Industries (India) Limited,<option value=',>,</option>,<option value='TIIL|Technocraft Industries (India) Limited'>Technocraft Industries (India) Limited</option>
TIJARIA,Tijaria Polypipes Limited,<option value=',>,</option>,<option value='TIJARIA|Tijaria Polypipes Limited'>Tijaria Polypipes Limited</option>
TIL,TIL Limited,<option value=',>,</option>,<option value='TIL|TIL Limited'>TIL Limited</option>
TIMESGTY,Times Guaranty Limited,<option value=',>,</option>,<option value='TIMESGTY|Times Guaranty Limited'>Times Guaranty Limited</option>
TIMETECHNO,Time Technoplast Limited,<option value=',>,</option>,<option value='TIMETECHNO|Time Technoplast Limited'>Time Technoplast Limited</option>
TIMKEN,Timken India Limited,<option value=',>,</option>,<option value='TIMKEN|Timken India Limited'>Timken India Limited</option>
TINPLATE,The Tinplate Company of India Limited,<option value=',>,</option>,<option value='TINPLATE|The Tinplate Company of India Limited'>The Tinplate Company of India Limited</option>
TIPSINDLTD,TIPS Industries Limited,<option value=',>,</option>,<option value='TIPSINDLTD|TIPS Industries Limited'>TIPS Industries Limited</option>
TIRUMALCHM,Thirumalai Chemicals Limited,<option value=',>,</option>,<option value='TIRUMALCHM|Thirumalai Chemicals Limited'>Thirumalai Chemicals Limited</option>
TITAN,Titan Company Limited,<option value=',>,</option>,<option value='TITAN|Titan Company Limited'>Titan Company Limited</option>
TMRVL,The Mandhana Retail Ventures Limited,<option value=',>,</option>,<option value='TMRVL|The Mandhana Retail Ventures Limited'>The Mandhana Retail Ventures Limited</option>
